J12	Jmax	theta0
0.3	6	0.3490658503988659

omega	theta1_i	theta2_i	theta1_f	theta2_f
0.10833078115826873	1.5707963267948966	-0.17453292519943295	0.09854026416870953	-0.09854026416870966
0.1624961717374031	0.17453292519943295	-1.5707963267948966	0.14791861487438407	-0.14791861487438393
0.1624961717374031	0.17453292519943295	-1.415655948839845	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.17453292519943295	-1.2605155708847935	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.17453292519943295	-1.105375192929742	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.17453292519943295	-0.9502348149746905	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.17453292519943295	-0.795094437019639	0.14791861487438404	-0.14791861487438396
0.1624961717374031	0.17453292519943295	-0.6399540590645876	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.17453292519943295	-0.48481368110953604	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.17453292519943295	-0.3296733031544845	0.14791861487438404	-0.14791861487438399
0.1624961717374031	0.17453292519943295	-0.17453292519943295	0.14791861487438399	-0.14791861487438399
0.1624961717374031	0.32967330315448445	-1.5707963267948966	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.32967330315448445	-1.415655948839845	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.32967330315448445	-1.2605155708847935	0.14791861487438407	-0.14791861487438393
0.1624961717374031	0.32967330315448445	-1.105375192929742	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.32967330315448445	-0.9502348149746905	0.14791861487438404	-0.14791861487438396
0.1624961717374031	0.32967330315448445	-0.795094437019639	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.32967330315448445	-0.6399540590645876	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.32967330315448445	-0.48481368110953604	0.14791861487438404	-0.14791861487438396
0.1624961717374031	0.32967330315448445	-0.3296733031544845	0.14791861487438399	-0.14791861487438399
0.1624961717374031	0.32967330315448445	-0.17453292519943295	0.14791861487438396	-0.14791861487438404
0.1624961717374031	0.48481368110953593	-1.5707963267948966	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.48481368110953593	-1.415655948839845	0.14791861487438407	-0.14791861487438393
0.1624961717374031	0.48481368110953593	-1.2605155708847935	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.48481368110953593	-1.105375192929742	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.48481368110953593	-0.9502348149746905	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.48481368110953593	-0.795094437019639	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.48481368110953593	-0.6399540590645876	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.48481368110953593	-0.48481368110953604	0.147918614874384	-0.147918614874384
0.1624961717374031	0.48481368110953593	-0.3296733031544845	0.14791861487438399	-0.14791861487438404
0.1624961717374031	0.48481368110953593	-0.17453292519943295	0.14791861487438396	-0.14791861487438407
0.1624961717374031	0.6399540590645875	-1.5707963267948966	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.6399540590645875	-1.415655948839845	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.6399540590645875	-1.2605155708847935	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.6399540590645875	-1.105375192929742	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.6399540590645875	-0.9502348149746905	0.14791861487438407	-0.14791861487438393
0.1624961717374031	0.6399540590645875	-0.795094437019639	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.6399540590645875	-0.6399540590645876	0.14791861487438399	-0.14791861487438399
0.1624961717374031	0.6399540590645875	-0.48481368110953604	0.14791861487438396	-0.14791861487438407
0.1624961717374031	0.6399540590645875	-0.3296733031544845	0.14791861487438393	-0.14791861487438407
0.1624961717374031	0.6399540590645875	-0.17453292519943295	0.14791861487438396	-0.14791861487438407
0.1624961717374031	0.795094437019639	-1.5707963267948966	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.795094437019639	-1.415655948839845	0.14791861487438404	-0.14791861487438396
0.1624961717374031	0.795094437019639	-1.2605155708847935	0.14791861487438407	-0.14791861487438393
0.1624961717374031	0.795094437019639	-1.105375192929742	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.795094437019639	-0.9502348149746905	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.795094437019639	-0.795094437019639	0.14791861487438399	-0.14791861487438399
0.1624961717374031	0.795094437019639	-0.6399540590645876	0.14791861487438396	-0.14791861487438407
0.1624961717374031	0.795094437019639	-0.48481368110953604	0.14791861487438393	-0.14791861487438407
0.1624961717374031	0.795094437019639	-0.3296733031544845	0.14791861487438396	-0.14791861487438407
0.1624961717374031	0.795094437019639	-0.17453292519943295	0.14791861487438396	-0.14791861487438407
0.1624961717374031	0.9502348149746905	-1.5707963267948966	0.14791861487438407	-0.14791861487438393
0.1624961717374031	0.9502348149746905	-1.415655948839845	0.14791861487438404	-0.14791861487438396
0.1624961717374031	0.9502348149746905	-1.2605155708847935	0.14791861487438404	-0.14791861487438396
0.1624961717374031	0.9502348149746905	-1.105375192929742	0.14791861487438407	-0.14791861487438396
0.1624961717374031	0.9502348149746905	-0.9502348149746905	0.14791861487438399	-0.14791861487438399
0.1624961717374031	0.9502348149746905	-0.795094437019639	0.14791861487438396	-0.14791861487438407
0.1624961717374031	0.9502348149746905	-0.6399540590645876	0.14791861487438393	-0.14791861487438407
0.1624961717374031	0.9502348149746905	-0.48481368110953604	0.14791861487438396	-0.14791861487438407
0.1624961717374031	0.9502348149746905	-0.3296733031544845	0.14791861487438396	-0.14791861487438407
0.1624961717374031	0.9502348149746905	-0.17453292519943295	0.14791861487438393	-0.14791861487438407
0.1624961717374031	1.105375192929742	-1.5707963267948966	0.14791861487438407	-0.14791861487438393
0.1624961717374031	1.105375192929742	-1.415655948839845	0.14791861487438407	-0.14791861487438393
0.1624961717374031	1.105375192929742	-1.2605155708847935	0.14791861487438407	-0.14791861487438393
0.1624961717374031	1.105375192929742	-1.105375192929742	0.14791861487438399	-0.14791861487438399
0.1624961717374031	1.105375192929742	-0.9502348149746905	0.14791861487438396	-0.14791861487438407
0.1624961717374031	1.105375192929742	-0.795094437019639	0.14791861487438396	-0.14791861487438407
0.1624961717374031	1.105375192929742	-0.6399540590645876	0.14791861487438396	-0.14791861487438407
0.1624961717374031	1.105375192929742	-0.48481368110953604	0.14791861487438393	-0.14791861487438407
0.1624961717374031	1.105375192929742	-0.3296733031544845	0.14791861487438396	-0.14791861487438407
0.1624961717374031	1.105375192929742	-0.17453292519943295	0.14791861487438396	-0.14791861487438404
0.1624961717374031	1.2605155708847935	-1.5707963267948966	0.14791861487438407	-0.14791861487438396
0.1624961717374031	1.2605155708847935	-1.415655948839845	0.1479186148743841	-0.14791861487438393
0.1624961717374031	1.2605155708847935	-1.2605155708847935	0.14791861487438396	-0.14791861487438396
0.1624961717374031	1.2605155708847935	-1.105375192929742	0.14791861487438396	-0.14791861487438407
0.1624961717374031	1.2605155708847935	-0.9502348149746905	0.14791861487438396	-0.14791861487438407
0.1624961717374031	1.2605155708847935	-0.795094437019639	0.14791861487438396	-0.14791861487438407
0.1624961717374031	1.2605155708847935	-0.6399540590645876	0.14791861487438396	-0.14791861487438407
0.1624961717374031	1.2605155708847935	-0.48481368110953604	0.14791861487438396	-0.14791861487438407
0.1624961717374031	1.2605155708847935	-0.3296733031544845	0.14791861487438393	-0.14791861487438407
0.1624961717374031	1.2605155708847935	-0.17453292519943295	0.14791861487438393	-0.14791861487438407
0.1624961717374031	1.415655948839845	-1.5707963267948966	0.14791861487438407	-0.14791861487438396
0.1624961717374031	1.415655948839845	-1.415655948839845	0.14791861487438396	-0.14791861487438396
0.1624961717374031	1.415655948839845	-1.2605155708847935	0.14791861487438393	-0.14791861487438407
0.1624961717374031	1.415655948839845	-1.105375192929742	0.14791861487438393	-0.1479186148743841
0.1624961717374031	1.415655948839845	-0.9502348149746905	0.14791861487438396	-0.14791861487438407
0.1624961717374031	1.415655948839845	-0.795094437019639	0.14791861487438396	-0.14791861487438407
0.1624961717374031	1.415655948839845	-0.6399540590645876	0.14791861487438396	-0.14791861487438404
0.1624961717374031	1.415655948839845	-0.48481368110953604	0.14791861487438396	-0.14791861487438407
0.1624961717374031	1.415655948839845	-0.3296733031544845	0.14791861487438396	-0.14791861487438407
0.1624961717374031	1.415655948839845	-0.17453292519943295	0.14791861487438399	-0.14791861487438407
0.1624961717374031	1.5707963267948966	-1.5707963267948966	1.5707963267687124	-1.5707963267687124
0.1624961717374031	1.5707963267948966	-1.415655948839845	0.14791861487438396	-0.14791861487438407
0.1624961717374031	1.5707963267948966	-1.2605155708847935	0.14791861487438396	-0.14791861487438407
0.1624961717374031	1.5707963267948966	-1.105375192929742	0.14791861487438393	-0.14791861487438407
0.1624961717374031	1.5707963267948966	-0.9502348149746905	0.14791861487438393	-0.14791861487438407
0.1624961717374031	1.5707963267948966	-0.795094437019639	0.14791861487438396	-0.14791861487438407
0.1624961717374031	1.5707963267948966	-0.6399540590645876	0.14791861487438396	-0.14791861487438404
0.1624961717374031	1.5707963267948966	-0.48481368110953604	0.14791861487438396	-0.14791861487438407
0.1624961717374031	1.5707963267948966	-0.3296733031544845	0.14791861487438393	-0.14791861487438407
0.1624961717374031	1.5707963267948966	-0.17453292519943295	0.14791861487438393	-0.1479186148743841
0.21666156231653746	0.17453292519943295	-1.5707963267948966	0.1974267298356463	-0.1974267298356462
0.21666156231653746	0.17453292519943295	-1.415655948839845	0.1974267298356463	-0.1974267298356462
0.21666156231653746	0.17453292519943295	-1.2605155708847935	0.1974267298356463	-0.19742672983564616
0.21666156231653746	0.17453292519943295	-1.105375192929742	0.1974267298356463	-0.19742672983564616
0.21666156231653746	0.17453292519943295	-0.9502348149746905	0.1974267298356463	-0.1974267298356462
0.21666156231653746	0.17453292519943295	-0.795094437019639	0.19742672983564627	-0.1974267298356462
0.21666156231653746	0.17453292519943295	-0.6399540590645876	0.1974267298356463	-0.1974267298356462
0.21666156231653746	0.17453292519943295	-0.48481368110953604	0.1974267298356463	-0.1974267298356462
0.21666156231653746	0.17453292519943295	-0.3296733031544845	0.1974267298356463	-0.1974267298356462
0.21666156231653746	0.17453292519943295	-0.17453292519943295	0.19742672983564627	-0.19742672983564627
0.21666156231653746	0.32967330315448445	-1.5707963267948966	0.1974267298356463	-0.19742672983564616
0.21666156231653746	0.32967330315448445	-1.415655948839845	0.1974267298356463	-0.19742672983564616
0.21666156231653746	0.32967330315448445	-1.2605155708847935	0.1974267298356463	-0.19742672983564616
0.21666156231653746	0.32967330315448445	-1.105375192929742	0.1974267298356463	-0.19742672983564616
0.21666156231653746	0.32967330315448445	-0.9502348149746905	0.1974267298356463	-0.19742672983564616
0.21666156231653746	0.32967330315448445	-0.795094437019639	0.1974267298356463	-0.19742672983564616
0.21666156231653746	0.32967330315448445	-0.6399540590645876	0.19742672983564627	-0.1974267298356462
0.21666156231653746	0.32967330315448445	-0.48481368110953604	0.19742672983564627	-0.1974267298356462
0.21666156231653746	0.32967330315448445	-0.3296733031544845	0.19742672983564621	-0.19742672983564621
0.21666156231653746	0.32967330315448445	-0.17453292519943295	0.1974267298356462	-0.1974267298356463
0.21666156231653746	0.48481368110953593	-1.5707963267948966	0.1974267298356463	-0.19742672983564616
0.21666156231653746	0.48481368110953593	-1.415655948839845	0.1974267298356463	-0.1974267298356462
0.21666156231653746	0.48481368110953593	-1.2605155708847935	0.1974267298356463	-0.19742672983564616
0.21666156231653746	0.48481368110953593	-1.105375192929742	0.1974267298356463	-0.19742672983564616
0.21666156231653746	0.48481368110953593	-0.9502348149746905	0.1974267298356463	-0.19742672983564616
0.21666156231653746	0.48481368110953593	-0.795094437019639	0.19742672983564627	-0.1974267298356462
0.21666156231653746	0.48481368110953593	-0.6399540590645876	0.1974267298356463	-0.1974267298356462
0.21666156231653746	0.48481368110953593	-0.48481368110953604	0.19742672983564621	-0.19742672983564621
0.21666156231653746	0.48481368110953593	-0.3296733031544845	0.1974267298356462	-0.19742672983564627
0.21666156231653746	0.48481368110953593	-0.17453292519943295	0.1974267298356462	-0.1974267298356463
0.21666156231653746	0.6399540590645875	-1.5707963267948966	0.1974267298356463	-0.19742672983564616
0.21666156231653746	0.6399540590645875	-1.415655948839845	0.1974267298356463	-0.19742672983564616
0.21666156231653746	0.6399540590645875	-1.2605155708847935	0.1974267298356463	-0.19742672983564616
0.21666156231653746	0.6399540590645875	-1.105375192929742	0.1974267298356463	-0.19742672983564616
0.21666156231653746	0.6399540590645875	-0.9502348149746905	0.1974267298356463	-0.1974267298356462
0.21666156231653746	0.6399540590645875	-0.795094437019639	0.1974267298356463	-0.19742672983564616
0.21666156231653746	0.6399540590645875	-0.6399540590645876	0.19742672983564621	-0.19742672983564621
0.21666156231653746	0.6399540590645875	-0.48481368110953604	0.1974267298356462	-0.1974267298356463
0.21666156231653746	0.6399540590645875	-0.3296733031544845	0.1974267298356462	-0.1974267298356463
0.21666156231653746	0.6399540590645875	-0.17453292519943295	0.1974267298356462	-0.1974267298356463
0.21666156231653746	0.795094437019639	-1.5707963267948966	0.1974267298356463	-0.19742672983564616
0.21666156231653746	0.795094437019639	-1.415655948839845	0.1974267298356463	-0.1974267298356462
0.21666156231653746	0.795094437019639	-1.2605155708847935	0.1974267298356463	-0.19742672983564616
0.21666156231653746	0.795094437019639	-1.105375192929742	0.1974267298356463	-0.19742672983564616
0.21666156231653746	0.795094437019639	-0.9502348149746905	0.1974267298356463	-0.1974267298356462
0.21666156231653746	0.795094437019639	-0.795094437019639	0.19742672983564621	-0.19742672983564621
0.21666156231653746	0.795094437019639	-0.6399540590645876	0.1974267298356462	-0.19742672983564627
0.21666156231653746	0.795094437019639	-0.48481368110953604	0.1974267298356462	-0.19742672983564627
0.21666156231653746	0.795094437019639	-0.3296733031544845	0.19742672983564616	-0.1974267298356463
0.21666156231653746	0.795094437019639	-0.17453292519943295	0.1974267298356462	-0.19742672983564627
0.21666156231653746	0.9502348149746905	-1.5707963267948966	0.1974267298356463	-0.19742672983564616
0.21666156231653746	0.9502348149746905	-1.415655948839845	0.1974267298356463	-0.19742672983564616
0.21666156231653746	0.9502348149746905	-1.2605155708847935	0.1974267298356463	-0.19742672983564616
0.21666156231653746	0.9502348149746905	-1.105375192929742	0.1974267298356463	-0.19742672983564616
0.21666156231653746	0.9502348149746905	-0.9502348149746905	0.19742672983564621	-0.19742672983564621
0.21666156231653746	0.9502348149746905	-0.795094437019639	0.19742672983564616	-0.1974267298356463
0.21666156231653746	0.9502348149746905	-0.6399540590645876	0.1974267298356462	-0.1974267298356463
0.21666156231653746	0.9502348149746905	-0.48481368110953604	0.19742672983564616	-0.1974267298356463
0.21666156231653746	0.9502348149746905	-0.3296733031544845	0.19742672983564616	-0.1974267298356463
0.21666156231653746	0.9502348149746905	-0.17453292519943295	0.1974267298356462	-0.1974267298356463
0.21666156231653746	1.105375192929742	-1.5707963267948966	0.1974267298356463	-0.19742672983564616
0.21666156231653746	1.105375192929742	-1.415655948839845	0.1974267298356463	-0.19742672983564616
